deg,width,T,func,sigma,trace_before,trace_after,trace_delta,top_eig_before,top_eig_after
3,1,40,0,1e-08,4413.431980411563,4413.707001449788,0.2750210382246223,3575.3837890625,3576.15087890625
3,1,40,1,0.0001,4223.7068478331275,4349.349999408332,125.64315157520468,3503.720458984375,3600.539306640625
3,1,40,1,1e-06,4223.706849078742,4237.12320662518,13.416357546437212,3503.720458984375,3501.490966796875
3,1,40,1,1e-08,4223.706849078742,4224.80012667909,1.0932776003473919,3503.720458984375,3504.741943359375
3,1,40,2,0.0001,6186.452793666294,5058.283457880435,-1128.1693357858594,3388.76953125,3506.352783203125
3,1,40,2,1e-06,6186.452723911831,6184.491106305803,-1.9616176060271755,3388.769287109375,3374.86572265625
3,1,40,2,1e-08,6186.452723911831,6183.858503069197,-2.5942208426340585,3388.769287109375,3387.968017578125
3,1,40,3,0.0001,3808.6497388008315,4077.4543014917617,268.8045626909302,3440.734130859375,3201.624267578125
3,1,40,3,1e-06,3808.6497419308394,3828.3523684770635,19.70262654622411,3440.734130859375,3427.308837890625
3,1,40,3,1e-08,3808.649729410807,3806.950965685722,-1.698763725084973,3440.734619140625,3440.074951171875
3,1,40,4,0.0001,3743.490897154197,4506.388819857761,762.8979227035638,3361.80810546875,3318.87890625
3,1,40,4,1e-06,3743.490934714293,3752.112799620017,8.621864905724124,3361.80810546875,3368.708251953125
3,1,40,4,1e-08,3743.490934714293,3743.2350236941606,-0.2559110201323165,3361.80810546875,3361.569091796875
3,7,20,0,0.0001,10632.851974487305,11484.767474704318,851.9155002170137,9552.0390625,9519.4404296875
3,7,20,0,1e-06,10632.851947360568,10555.632699740136,-77.21924762043272,9552.0390625,9582.232421875
3,7,20,0,1e-08,10632.85194905599,10632.249269273547,-0.6026797824433743,9552.0390625,9554.6845703125
3,7,20,1,0.0001,11707.863016995516,12135.441280603409,427.57826360789295,12772.1416015625,13349.3896484375
3,7,20,1,1e-06,11707.863001736727,11510.444415283204,-197.41858645352295,12772.1416015625,12760.5009765625
3,7,20,1,1e-08,11707.86296636408,11703.486607638273,-4.376358725807222,12772.1396484375,12770.408203125
3,7,20,2,0.0001,9990.675102733006,12489.175652539288,2498.500549806282,11297.970703125,12248.9189453125
3,7,20,2,1e-06,9990.675107866804,10502.92789820621,512.2527903394057,11297.970703125,11370.544921875
3,7,20,2,1e-08,9990.675100166107,9991.745643401815,1.0705432357081008,11297.970703125,11300.2412109375
3,7,20,3,0.0001,13871.72653831626,15230.676984686601,1358.9504463703415,11735.9443359375,14423.0244140625
3,7,20,3,1e-06,13871.726526800192,16295.686907450357,2423.9603806501655,11735.9462890625,11661.21875
3,7,20,3,1e-08,13871.726489372973,13869.18800555535,-2.5384838176232734,11735.9462890625,11738.11328125
3,7,20,4,0.0001,11377.59992867929,13361.722534179688,1984.1226055003972,12644.2392578125,11693.001953125
3,7,20,4,1e-06,11377.599925005878,17113.175854492187,5735.575929486309,12644.2392578125,12737.5048828125
3,7,20,4,1e-08,11377.599919919614,11385.332818490488,7.732898570873658,12644.2392578125,12649.935546875
3,7,40,0,0.0001,10194.512664794922,8823.568361147485,-1370.9443036474368,9660.3974609375,8640.7998046875
3,7,40,0,1e-06,10194.512758142808,10211.16613410501,16.653375962201608,9660.3974609375,9652.484375
3,7,40,0,1e-08,10194.51262889189,10188.137332691866,-6.375296200023513,9660.3974609375,9656.1044921875
3,7,40,1,0.0001,14354.450375976563,11701.192337769728,-2653.2580382068354,12726.95703125,13379.244140625
3,7,40,1,1e-06,14354.450380859374,11971.269264534729,-2383.1811163246457,12726.9599609375,12746.3603515625
3,7,40,1,1e-08,14354.450385742188,14351.505913085937,-2.944472656250582,12726.95703125,12730.193359375
3,7,40,2,0.0001,11034.789501953124,10520.106539690936,-514.6829622621881,9913.3505859375,11231.0751953125
3,7,40,2,1e-06,11034.789501953124,9176.434220747515,-1858.3552812056096,9913.3505859375,10019.7353515625
3,7,40,2,1e-08,11034.789583333333,11040.562255859375,5.772672526041788,9913.3505859375,9916.75390625
3,7,40,3,0.0001,8594.300110270182,11183.046393694196,2588.746283424014,8569.1552734375,9429.7978515625
3,7,40,3,1e-06,8594.30012084961,8639.432090657552,45.13196980794237,8569.15625,8606.9482421875
3,7,40,3,1e-08,8594.300084228516,8588.863275960286,-5.436808268230379,8569.15625,8568.94140625
3,7,40,4,0.0001,11307.80223882766,12835.041278076173,1527.2390392485122,13054.4208984375,13857.3212890625
3,7,40,4,1e-06,11307.802214122954,11322.419737316313,14.617523193359375,13054.4208984375,12980.26171875
3,7,40,4,1e-08,11307.802179245722,11295.394884381976,-12.407294863745847,13054.4208984375,13043.3564453125
3,14,20,0,0.0001,32507.151471819197,23277.235417683918,-9229.91605413528,18029.62109375,18486.580078125
3,14,20,0,1e-06,32507.151471819197,19525.84525190081,-12981.306219918388,18029.626953125,18076.08203125
3,14,20,0,1e-08,32507.151471819197,32473.68035016741,-33.471121651786234,18029.623046875,18022.1640625
3,14,20,1,0.0001,26462.722887073865,40066.69461568197,13603.971728608103,22556.0703125,23658.359375
3,14,20,1,1e-06,26462.722880415484,26779.805133611506,317.08225319602207,22556.0703125,22774.447265625
3,14,20,1,1e-08,26462.722891512785,26466.325352894175,3.6024613813897304,22556.0703125,22561.787109375
3,14,20,2,0.0001,23976.31404296875,29731.821392352766,5755.507349384017,20830.685546875,21875.30078125
3,14,20,2,1e-06,23976.313901367186,17101.738207499187,-6874.575693867999,20830.685546875,20728.158203125
3,14,20,2,1e-08,23976.3138671875,23941.822482910156,-34.49138427734215,20830.685546875,20804.703125
3,14,20,3,0.0001,20775.25241952572,14784.24811732769,-5991.004302198031,18727.146484375,17284.19921875
3,14,20,3,1e-06,20775.252496683373,26665.929025878908,5890.676529195534,18727.146484375,18677.08984375
3,14,20,3,1e-08,20775.25236079378,20755.37061928803,-19.881741505749233,18727.146484375,18718.12890625
3,14,20,4,0.0001,17876.111950418224,16880.51874927483,-995.5932011433943,14171.29296875,14146.8603515625
3,14,20,4,1e-06,17876.111965013588,17780.43520189368,-95.67676311990726,14171.29296875,14105.24609375
3,14,20,4,1e-08,17876.11186019234,17878.949071469513,2.837211277172173,14171.29296875,14171.03515625
3,14,40,0,0.0001,27508.66424560547,24091.92083062066,-3416.7434149848086,22234.8984375,21880.66796875
3,14,40,0,1e-06,27508.664137098523,27288.25508287218,-220.40905422634387,22234.8984375,22213.41796875
3,14,40,0,1e-08,27508.66424560547,19351.57705628638,-8157.087189319089,22234.8984375,22252.841796875
3,14,40,1,0.0001,17008.408803304035,23244.205140269885,6235.79633696585,17628.087890625,20505.0234375
3,14,40,1,1e-06,17008.408899943035,16928.46253458659,-79.94636535644531,17628.087890625,17582.22265625
3,14,40,1,1e-08,17008.408867730035,17029.495351155598,21.08648342556262,17628.087890625,17651.23046875
3,14,40,2,0.0001,18958.763305664062,16580.874339922735,-2377.8889657413274,20945.083984375,21670.45703125
3,14,40,2,1e-06,18958.76328938802,19159.73009358724,200.96680419921904,20945.083984375,20961.359375
3,14,40,2,1e-08,18958.763269856772,18967.34884033203,8.585570475257555,20945.087890625,20931.501953125
3,14,40,3,0.0001,20400.01459757487,34094.61462402344,13694.600026448566,21170.357421875,26536.513671875
3,14,40,3,1e-06,20400.014594184027,20356.43601396349,-43.57858022053915,21170.357421875,21238.328125
3,14,40,3,1e-08,20400.014582316082,20394.037746853297,-5.976835462784948,21170.357421875,21163.7109375
3,14,40,4,0.0001,22138.140943400063,27943.26755176891,5805.126608368846,19634.984375,19600.349609375
3,14,40,4,1e-06,22138.14094543457,32755.573471966913,10617.432526532342,19634.984375,19582.75
3,14,40,4,1e-08,22138.140963745118,22129.648098754882,-8.49286499023583,19634.984375,19622.787109375
3,20,20,0,0.0001,25561.209719340008,29978.514144586057,4417.3044252460495,27939.359375,30936.88671875
3,20,20,0,1e-06,25561.209714889526,25400.010026931763,-161.19968795776367,27939.359375,27774.623046875
3,20,20,0,1e-08,25561.209704717,25552.807366053265,-8.402338663734554,27939.359375,27904.892578125
3,20,20,1,0.0001,29716.070552034198,26087.075131503017,-3628.9954205311806,27996.869140625,28181.28515625
3,20,20,1,1e-06,29716.070540518132,26087.172141927083,-3628.898398591049,27996.869140625,28025.431640625
3,20,20,1,1e-08,29716.07052669885,29737.838307506634,21.7677808077824,27996.869140625,28003.0625
3,20,20,2,0.0001,20413.878802131203,25791.429788028494,5377.550985897291,22847.875,21886.416015625
3,20,20,2,1e-06,20413.878855985753,20461.54515461641,47.666298630658275,22847.875,22900.599609375
3,20,20,2,1e-08,20413.878838034238,20379.358079618567,-34.52075841567057,22847.875,22816.015625
3,20,20,3,0.0001,27847.93509235788,28735.94944015204,888.0143477941601,24068.892578125,25429.068359375
3,20,20,3,1e-06,27847.93509495512,27839.85145211727,-8.083642837849766,24068.892578125,24137.7421875
3,20,20,3,1e-08,27847.93509235788,27842.63934326172,-5.295749096159852,24068.892578125,24072.138671875
3,20,20,4,0.0001,41602.14384765625,28324.03586331281,-13278.107984343438,28667.958984375,31823.482421875
3,20,20,4,1e-06,41602.14384765625,41506.25771484375,-95.88613281249854,28667.958984375,28548.173828125
3,20,20,4,1e-08,41602.14384765625,41610.88442382812,8.740576171876455,28667.958984375,28672.4765625
3,20,40,0,0.0001,36181.15090332031,37699.544507290455,1518.3936039701439,33472.2265625,35224.3203125
3,20,40,0,1e-06,36181.15094238281,36511.64844726562,330.4975048828128,33472.2265625,33826.06640625
3,20,40,0,1e-08,36181.15094238281,36176.50256835938,-4.648374023432552,33472.2265625,33458.28515625
3,20,40,1,0.0001,24828.805671938004,30600.420412848976,5771.614740910973,28613.67578125,33128.09375
3,20,40,1,1e-06,24828.80566996913,26844.746557326544,2015.9408873574139,28613.677734375,28640.7890625
3,20,40,1,1e-08,24828.805656186996,31065.8300707268,6237.024414539803,28613.6796875,28647.41015625
3,20,40,2,0.0001,22620.657906272194,53181.6315536499,30560.97364737771,23452.685546875,26632.88671875
3,20,40,2,1e-06,22620.65789240057,42890.420032848015,20269.762140447445,23452.685546875,23399.744140625
3,20,40,2,1e-08,22620.65790904652,22655.132184115322,34.474275068801944,23452.685546875,23475.259765625
3,20,40,3,0.0001,29234.12630641207,25074.3527955086,-4159.773510903469,27610.921875,31295.7578125
3,20,40,3,1e-06,29234.12623628657,41022.79386393229,11788.667627645718,27610.921875,27188.630859375
3,20,40,3,1e-08,29234.126242779672,29235.047289259892,0.9210464802199567,27610.921875,27599.078125
3,20,40,4,0.0001,29786.124808517157,32340.729748535156,2554.604940017998,30996.294921875,34803.97265625
3,20,40,4,1e-06,29786.12479176241,29787.16344018076,1.038648418350931,30996.294921875,30973.548828125
3,20,40,4,1e-08,29786.124808517157,29721.531726313573,-64.59308220358434,30996.294921875,30943.896484375
4,1,20,0,0.0001,8722.45600140284,9771.398746490479,1048.9427450876392,6857.677734375,7109.9365234375
4,1,20,0,1e-06,8722.456007215711,8792.745945521763,70.28993830605214,6857.677734375,6896.60595703125
4,1,20,0,1e-08,8722.455999465215,8723.061419774616,0.6054203094008699,6857.677734375,6858.50341796875
4,1,20,1,0.0001,8930.121287626378,9390.734119639677,460.61283201329934,7095.79150390625,7298.380859375
4,1,20,1,1e-06,8930.121287626378,8976.894274543314,46.772986916936134,7095.79150390625,7134.306640625
4,1,20,1,1e-08,8930.12151740579,8930.331507065717,0.2099896599265776,7095.791015625,7098.107421875
4,1,20,2,0.0001,8697.352976152973,8262.904081072125,-434.44889508084816,6831.75439453125,7142.82861328125
4,1,20,2,1e-06,8697.352976152973,8714.634156257876,17.281180104902887,6831.75439453125,6822.24658203125
4,1,20,2,1e-08,8697.352913148941,8695.37356961158,-1.9793435373612738,6831.75439453125,6829.43505859375
4,1,20,3,0.0001,6676.564822110263,8855.146722608997,2178.5819004987343,7106.1884765625,7050.6162109375
4,1,20,3,1e-06,6676.564811012961,8640.33363560268,1963.768824589718,7106.1884765625,7068.57958984375
4,1,20,3,1e-08,6676.564822110263,6675.840110085227,-0.7247120250358421,7106.1884765625,7106.61083984375
4,1,20,4,0.0001,9253.243612037515,12237.63154296875,2984.387930931234,7058.0947265625,6634.43408203125
4,1,20,4,1e-06,9253.243602824661,9251.558682423718,-1.684920400943156,7058.0947265625,7068.1240234375
4,1,20,4,1e-08,9253.243612037515,9253.397906033499,0.1542939959836076,7058.0947265625,7059.0830078125
4,1,40,0,0.0001,7175.778203473772,9998.97660038389,2823.1983969101184,7279.67529296875,7818.80859375
4,1,40,0,1e-06,7175.778203473772,7502.502286849483,326.7240833757114,7279.67529296875,7273.01220703125
4,1,40,0,1e-08,7175.778203473772,7172.670195661272,-3.108007812499636,7279.67529296875,7277.544921875
4,1,40,1,0.0001,8124.009229871962,11959.325387937213,3835.3161580652513,7107.03466796875,7466.607421875
4,1,40,1,1e-06,8124.009256998698,7066.668815145687,-1057.3404418530108,7107.03466796875,7092.12060546875
4,1,40,1,1e-08,8124.009229871962,8123.851077609592,-0.15815226237009483,7107.03466796875,7105.96337890625
4,1,40,2,0.0001,9478.70328969804,17347.551676432293,7868.848386734253,7092.7666015625,7317.49658203125
4,1,40,2,1e-06,9478.703305199033,9606.716460284064,128.01315508503103,7092.7666015625,7162.09326171875
4,1,40,2,1e-08,9478.703306167845,9478.804843478732,0.10153731088757922,7092.7666015625,7095.06640625
4,1,40,3,0.0001,7220.593158830915,11916.76695033482,4696.173791503906,7359.90234375,8221.8134765625
4,1,40,3,1e-06,7220.593176269531,7599.810028076172,379.216851806641,7359.90234375,7372.1640625
4,1,40,3,1e-08,7220.593162318638,7220.80812813895,0.2149658203125,7359.90234375,7357.3984375
4,1,40,4,0.0001,7013.8318795868845,10083.32933666088,3069.497457073995,7152.087890625,7554.37109375
4,1,40,4,1e-06,7013.8318721886835,6537.318440755208,-476.5134314334755,7152.087890625,7119.25
4,1,40,4,1e-08,7013.8318869850855,7012.8827570134945,-0.9491299715909918,7152.0869140625,7154.09326171875
4,7,20,0,0.0001,24523.13218688965,25565.859014410722,1042.7268275210736,23259.25,22734.1640625
4,7,20,0,1e-06,24523.13218282064,24446.663508097332,-76.46867472330632,23259.25,23133.6015625
4,7,20,0,1e-08,24523.13218282064,24521.292431640624,-1.839751180013991,23259.25,23257.095703125
4,7,20,1,0.0001,24740.823279339333,16756.413553927807,-7984.409725411526,20627.37890625,20172.0703125
4,7,20,1,1e-06,24740.82327668563,24920.756936778194,179.9336600925635,20627.37890625,20690.810546875
4,7,20,1,1e-08,24740.823300568954,24736.23801322605,-4.58528734290303,20627.37890625,20625.466796875
4,7,20,2,0.0001,25295.166307636337,21608.858878531108,-3686.307429105229,20834.291015625,20708.05078125
4,7,20,2,1e-06,25295.166324391084,25172.088479434744,-123.07784495634041,20834.291015625,20792.451171875
4,7,20,2,1e-08,25295.166173598347,25282.98253437117,-12.183639227176172,20834.291015625,20822.41015625
4,7,20,3,0.0001,23091.504748535157,24361.986687753713,1270.4819392185564,19939.82421875,19964.19921875
4,7,20,3,1e-06,23091.50477183949,24581.75491657663,1490.2501447371396,19939.82421875,19925.859375
4,7,20,3,1e-08,23091.504747425428,23084.937271395596,-6.567476029831596,19939.82421875,19945.53125
4,7,20,4,0.0001,28375.428309925817,36123.64208984375,7748.213779917933,28730.3046875,30846.708984375
4,7,20,4,1e-06,28375.42831099661,28454.4045240014,78.97621300478932,28730.3046875,28750.8671875
4,7,20,4,1e-08,28375.42830671344,28383.941599527996,8.513292814557644,28730.3046875,28742.59765625
4,7,40,0,0.0001,19920.901076336297,22171.48869243421,2250.5876160979133,18910.1328125,20175.6796875
4,7,40,0,1e-06,19920.900976064255,16560.99140035695,-3359.9095757073046,18910.1328125,18779.279296875
4,7,40,0,1e-08,19920.900994125677,19913.639200015943,-7.261794109734183,18910.1328125,18913.69140625
4,7,40,1,0.0001,20157.309516601563,28243.00131965406,8085.691803052498,24134.373046875,23833.615234375
4,7,40,1,1e-06,20157.30954589844,28405.674343532984,8248.364797634546,24134.373046875,24335.435546875
4,7,40,1,1e-08,20157.30937011719,20162.697998046875,5.388627929685754,24134.373046875,24130.486328125
4,7,40,2,0.0001,23111.070185908564,24358.37730766745,1247.3071217588877,24425.15234375,26956.556640625
4,7,40,2,1e-06,23111.07014069734,22499.199594726564,-611.8705459707744,24425.15234375,24502.408203125
4,7,40,2,1e-08,23111.07015878183,23083.99831814236,-27.071840639469883,24425.15234375,24406.04296875
4,7,40,3,0.0001,24452.895911490563,32630.06776936849,8177.1718578779255,23734.46875,23978.05078125
4,7,40,3,1e-06,24452.89595137492,21530.95017578125,-2921.945775593671,23734.46875,23988.67578125
4,7,40,3,1e-08,24452.89591632503,21100.906748046877,-3351.9891682781526,23734.46875,23720.158203125
4,7,40,4,0.0001,27325.37304178874,40417.15572265625,13091.782680867513,24236.5,30889.865234375
4,7,40,4,1e-06,27325.373037338257,23973.168782284385,-3352.2042550538717,24236.5,24343.138671875
4,7,40,4,1e-08,27325.37305514018,27316.35046195984,-9.022593180339754,24236.5,24239.921875
4,14,20,0,0.0001,52452.62022908529,23603.392056870736,-28849.228172214553,43571.5546875,44024.26171875
4,14,20,0,1e-06,52452.62022908529,52948.48872375488,495.86849466959393,43571.5546875,43781.5390625
4,14,20,0,1e-08,52452.62022908529,52477.747884114586,25.127655029296875,43571.5546875,43582.51953125
4,14,20,1,0.0001,46574.418226087415,43073.32675566156,-3501.091470425854,40469.0390625,43563.23828125
4,14,20,1,1e-06,46574.418226087415,46242.71798128695,-331.70024480046413,40469.0390625,40241.46484375
4,14,20,1,1e-08,46574.41831846495,46651.305251662794,76.88693319784215,40469.0390625,40520.62109375
4,14,20,2,0.0001,53264.54175274189,52862.92511635638,-401.6166363855082,44747.5,44011.67578125
4,14,20,2,1e-06,53264.54177152194,48278.53150614754,-4986.010265374396,44747.5,44962.421875
4,14,20,2,1e-08,53264.54175274189,53255.18606097881,-9.35569176307763,44747.5,44750.08984375
4,14,20,3,0.0001,36914.47418619792,43564.22806663513,6649.753880437209,36499.58984375,36733.62109375
4,14,20,3,1e-06,36914.47419921875,43610.82101717862,6696.346817959871,36499.58984375,36305.65234375
4,14,20,3,1e-08,36914.47418619792,36903.102415364585,-11.371770833335177,36499.58984375,36478.30078125
4,14,20,4,0.0001,38651.152654233185,54774.930943080355,16123.77828884717,34220.05078125,33501.3515625
